date,state,city,place_type,confirmed,deaths,order_for_place,is_last,popEst,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-06,RS,TOTAL,state,501,8,25,False,11377239.0,43.0,4.40353,0.016
2020-04-05,RS,TOTAL,state,468,7,24,False,11377239.0,43.0,4.11348,0.015
2020-04-04,RS,TOTAL,state,418,7,23,False,11377239.0,43.0,3.674,0.0167
2020-04-03,RS,TOTAL,state,410,6,22,False,11377239.0,43.0,3.6036900000000003,0.0146
2020-04-02,RS,TOTAL,state,386,5,21,False,11377239.0,43.0,3.3927400000000003,0.013
2020-04-01,RS,TOTAL,state,316,5,20,False,11377239.0,43.0,2.7774799999999997,0.0158
2020-03-31,RS,TOTAL,state,305,4,19,False,11377239.0,43.0,2.68079,0.0131
2020-03-30,RS,TOTAL,state,254,4,18,False,11377239.0,43.0,2.23253,0.0157
2020-03-29,RS,TOTAL,state,230,2,17,False,11377239.0,43.0,2.0215799999999997,0.0087
2020-03-28,RS,TOTAL,state,200,2,16,False,11377239.0,43.0,1.7579,0.01
2020-03-27,RS,TOTAL,state,197,2,15,False,11377239.0,43.0,1.73153,0.0102
2020-03-26,RS,TOTAL,state,190,1,14,False,11377239.0,43.0,1.67,0.0053
2020-03-25,RS,TOTAL,state,162,1,13,False,11377239.0,43.0,1.4239,0.0062
2020-03-24,RS,TOTAL,state,112,0,12,False,11377239.0,43.0,0.9844200000000001,
2020-03-23,RS,TOTAL,state,96,0,11,False,11377239.0,43.0,0.8437899999999999,
2020-03-22,RS,TOTAL,state,77,0,10,False,11377239.0,43.0,0.67679,
2020-03-21,RS,TOTAL,state,69,0,9,False,11377239.0,43.0,0.60647,
2020-03-20,RS,TOTAL,state,43,0,8,False,11377239.0,43.0,0.37795,
2020-03-19,RS,TOTAL,state,31,0,7,False,11377239.0,43.0,0.27247,
2020-03-18,RS,TOTAL,state,19,0,6,False,11377239.0,43.0,0.167,
2020-03-16,RS,TOTAL,state,8,0,5,False,11377239.0,43.0,0.07032000000000001,
2020-03-13,RS,TOTAL,state,4,0,4,False,11377239.0,43.0,0.035160000000000004,
2020-03-12,RS,TOTAL,state,4,0,3,False,11377239.0,43.0,0.035160000000000004,
2020-03-11,RS,TOTAL,state,2,0,2,False,11377239.0,43.0,0.017580000000000002,
2020-03-10,RS,TOTAL,state,1,0,1,False,11377239.0,43.0,0.008790000000000001,
2020-04-13,RS,Ajuricaba,city,1,0,1,True,7024.0,4300208.0,14.2369,
2020-04-13,RS,Alegrete,city,1,0,13,True,73589.0,4300406.0,1.3589,
2020-04-12,RS,Alegrete,city,1,0,12,False,73589.0,4300406.0,1.3589,
2020-04-11,RS,Alegrete,city,1,0,11,False,73589.0,4300406.0,1.3589,
2020-04-10,RS,Alegrete,city,1,0,10,False,73589.0,4300406.0,1.3589,
2020-04-09,RS,Alegrete,city,1,0,9,False,73589.0,4300406.0,1.3589,
2020-04-08,RS,Alegrete,city,1,0,8,False,73589.0,4300406.0,1.3589,
2020-04-07,RS,Alegrete,city,1,0,7,False,73589.0,4300406.0,1.3589,
2020-04-06,RS,Alegrete,city,1,0,6,False,73589.0,4300406.0,1.3589,
2020-04-05,RS,Alegrete,city,1,0,5,False,73589.0,4300406.0,1.3589,
2020-04-04,RS,Alegrete,city,1,0,4,False,73589.0,4300406.0,1.3589,
2020-04-03,RS,Alegrete,city,1,0,3,False,73589.0,4300406.0,1.3589,
2020-04-02,RS,Alegrete,city,1,0,2,False,73589.0,4300406.0,1.3589,
2020-04-01,RS,Alegrete,city,1,0,1,False,73589.0,4300406.0,1.3589,
2020-04-13,RS,Alvorada,city,4,1,26,True,210305.0,4300604.0,1.902,0.25
2020-04-12,RS,Alvorada,city,5,1,25,False,210305.0,4300604.0,2.3775,0.2
2020-04-11,RS,Alvorada,city,5,1,24,False,210305.0,4300604.0,2.3775,0.2
2020-04-10,RS,Alvorada,city,4,1,23,False,210305.0,4300604.0,1.902,0.25
2020-04-09,RS,Alvorada,city,4,1,22,False,210305.0,4300604.0,1.902,0.25
2020-04-08,RS,Alvorada,city,4,1,21,False,210305.0,4300604.0,1.902,0.25
2020-04-07,RS,Alvorada,city,4,0,20,False,210305.0,4300604.0,1.902,
2020-04-06,RS,Alvorada,city,4,0,19,False,210305.0,4300604.0,1.902,
2020-04-05,RS,Alvorada,city,4,0,18,False,210305.0,4300604.0,1.902,
2020-04-04,RS,Alvorada,city,3,0,17,False,210305.0,4300604.0,1.4265,
2020-04-03,RS,Alvorada,city,3,0,16,False,210305.0,4300604.0,1.4265,
2020-04-02,RS,Alvorada,city,3,0,15,False,210305.0,4300604.0,1.4265,
2020-04-01,RS,Alvorada,city,2,0,14,False,210305.0,4300604.0,0.951,
2020-03-31,RS,Alvorada,city,2,0,13,False,210305.0,4300604.0,0.951,
2020-03-30,RS,Alvorada,city,2,0,12,False,210305.0,4300604.0,0.951,
2020-03-29,RS,Alvorada,city,2,0,11,False,210305.0,4300604.0,0.951,
2020-03-28,RS,Alvorada,city,2,0,10,False,210305.0,4300604.0,0.951,
2020-03-27,RS,Alvorada,city,2,0,9,False,210305.0,4300604.0,0.951,
2020-03-26,RS,Alvorada,city,2,0,8,False,210305.0,4300604.0,0.951,
2020-03-25,RS,Alvorada,city,2,0,7,False,210305.0,4300604.0,0.951,
2020-03-24,RS,Alvorada,city,2,0,6,False,210305.0,4300604.0,0.951,
2020-03-23,RS,Alvorada,city,2,0,5,False,210305.0,4300604.0,0.951,
2020-03-22,RS,Alvorada,city,2,0,4,False,210305.0,4300604.0,0.951,
2020-03-21,RS,Alvorada,city,2,0,3,False,210305.0,4300604.0,0.951,
2020-03-20,RS,Alvorada,city,1,0,2,False,210305.0,4300604.0,0.4755,
2020-03-19,RS,Alvorada,city,1,0,1,False,210305.0,4300604.0,0.4755,
2020-04-13,RS,Anta Gorda,city,2,0,21,True,5981.0,4300703.0,33.43922,
2020-04-12,RS,Anta Gorda,city,2,0,20,False,5981.0,4300703.0,33.43922,
2020-04-11,RS,Anta Gorda,city,2,0,19,False,5981.0,4300703.0,33.43922,
2020-04-10,RS,Anta Gorda,city,2,0,18,False,5981.0,4300703.0,33.43922,
2020-04-09,RS,Anta Gorda,city,2,0,17,False,5981.0,4300703.0,33.43922,
2020-04-08,RS,Anta Gorda,city,2,0,16,False,5981.0,4300703.0,33.43922,
2020-04-07,RS,Anta Gorda,city,2,0,15,False,5981.0,4300703.0,33.43922,
2020-04-06,RS,Anta Gorda,city,2,0,14,False,5981.0,4300703.0,33.43922,
2020-04-05,RS,Anta Gorda,city,2,0,13,False,5981.0,4300703.0,33.43922,
2020-04-04,RS,Anta Gorda,city,2,0,12,False,5981.0,4300703.0,33.43922,
2020-04-03,RS,Anta Gorda,city,2,0,11,False,5981.0,4300703.0,33.43922,
2020-04-02,RS,Anta Gorda,city,2,0,10,False,5981.0,4300703.0,33.43922,
2020-04-01,RS,Anta Gorda,city,2,0,9,False,5981.0,4300703.0,33.43922,
2020-03-31,RS,Anta Gorda,city,2,0,8,False,5981.0,4300703.0,33.43922,
2020-03-30,RS,Anta Gorda,city,2,0,7,False,5981.0,4300703.0,33.43922,
2020-03-29,RS,Anta Gorda,city,2,0,6,False,5981.0,4300703.0,33.43922,
2020-03-28,RS,Anta Gorda,city,2,0,5,False,5981.0,4300703.0,33.43922,
2020-03-27,RS,Anta Gorda,city,2,0,4,False,5981.0,4300703.0,33.43922,
2020-03-26,RS,Anta Gorda,city,2,0,3,False,5981.0,4300703.0,33.43922,
2020-03-25,RS,Anta Gorda,city,2,0,2,False,5981.0,4300703.0,33.43922,
2020-03-24,RS,Anta Gorda,city,1,0,1,False,5981.0,4300703.0,16.71961,
2020-04-13,RS,Arroio do Sal,city,1,0,9,True,10065.0,4301057.0,9.93542,
2020-04-12,RS,Arroio do Sal,city,1,0,8,False,10065.0,4301057.0,9.93542,
2020-04-11,RS,Arroio do Sal,city,1,0,7,False,10065.0,4301057.0,9.93542,
2020-04-10,RS,Arroio do Sal,city,1,0,6,False,10065.0,4301057.0,9.93542,
2020-04-09,RS,Arroio do Sal,city,1,0,5,False,10065.0,4301057.0,9.93542,
2020-04-08,RS,Arroio do Sal,city,1,0,4,False,10065.0,4301057.0,9.93542,
2020-04-07,RS,Arroio do Sal,city,1,0,3,False,10065.0,4301057.0,9.93542,
2020-04-06,RS,Arroio do Sal,city,1,0,2,False,10065.0,4301057.0,9.93542,
2020-04-05,RS,Arroio do Sal,city,1,0,1,False,10065.0,4301057.0,9.93542,
2020-04-13,RS,Arroio dos Ratos,city,3,0,6,True,14151.0,4301107.0,21.199920000000002,
2020-04-12,RS,Arroio dos Ratos,city,3,0,5,False,14151.0,4301107.0,21.199920000000002,
2020-04-11,RS,Arroio dos Ratos,city,3,0,4,False,14151.0,4301107.0,21.199920000000002,
2020-04-10,RS,Arroio dos Ratos,city,3,0,3,False,14151.0,4301107.0,21.199920000000002,
2020-04-09,RS,Arroio dos Ratos,city,3,0,2,False,14151.0,4301107.0,21.199920000000002,
2020-04-08,RS,Arroio dos Ratos,city,1,0,1,False,14151.0,4301107.0,7.06664,
2020-04-13,RS,Bagé,city,27,0,26,True,121143.0,4301602.0,22.28771,
2020-04-12,RS,Bagé,city,27,0,25,False,121143.0,4301602.0,22.28771,
2020-04-11,RS,Bagé,city,27,0,24,False,121143.0,4301602.0,22.28771,
2020-04-10,RS,Bagé,city,27,0,23,False,121143.0,4301602.0,22.28771,
2020-04-09,RS,Bagé,city,27,0,22,False,121143.0,4301602.0,22.28771,
2020-04-08,RS,Bagé,city,27,0,21,False,121143.0,4301602.0,22.28771,
2020-04-07,RS,Bagé,city,27,0,20,False,121143.0,4301602.0,22.28771,
2020-04-06,RS,Bagé,city,26,0,19,False,121143.0,4301602.0,21.462239999999998,
2020-04-05,RS,Bagé,city,24,0,18,False,121143.0,4301602.0,19.8113,
2020-04-04,RS,Bagé,city,18,0,17,False,121143.0,4301602.0,14.85847,
2020-04-03,RS,Bagé,city,18,0,16,False,121143.0,4301602.0,14.85847,
2020-04-02,RS,Bagé,city,16,0,15,False,121143.0,4301602.0,13.207529999999998,
2020-04-01,RS,Bagé,city,15,0,14,False,121143.0,4301602.0,12.382060000000001,
2020-03-31,RS,Bagé,city,15,0,13,False,121143.0,4301602.0,12.382060000000001,
2020-03-30,RS,Bagé,city,15,0,12,False,121143.0,4301602.0,12.382060000000001,
2020-03-29,RS,Bagé,city,9,0,11,False,121143.0,4301602.0,7.429239999999999,
2020-03-28,RS,Bagé,city,9,0,10,False,121143.0,4301602.0,7.429239999999999,
2020-03-27,RS,Bagé,city,9,0,9,False,121143.0,4301602.0,7.429239999999999,
2020-03-26,RS,Bagé,city,9,0,8,False,121143.0,4301602.0,7.429239999999999,
2020-03-25,RS,Bagé,city,7,0,7,False,121143.0,4301602.0,5.7783,
2020-03-24,RS,Bagé,city,7,0,6,False,121143.0,4301602.0,5.7783,
2020-03-23,RS,Bagé,city,7,0,5,False,121143.0,4301602.0,5.7783,
2020-03-22,RS,Bagé,city,3,0,4,False,121143.0,4301602.0,2.47641,
2020-03-21,RS,Bagé,city,3,0,3,False,121143.0,4301602.0,2.47641,
2020-03-20,RS,Bagé,city,2,0,2,False,121143.0,4301602.0,1.65094,
2020-03-19,RS,Bagé,city,2,0,1,False,121143.0,4301602.0,1.65094,
2020-04-13,RS,Bento Gonçalves,city,11,0,25,True,120454.0,4302105.0,9.13212,
2020-04-12,RS,Bento Gonçalves,city,11,0,24,False,120454.0,4302105.0,9.13212,
2020-04-11,RS,Bento Gonçalves,city,11,0,23,False,120454.0,4302105.0,9.13212,
2020-04-10,RS,Bento Gonçalves,city,11,0,22,False,120454.0,4302105.0,9.13212,
2020-04-09,RS,Bento Gonçalves,city,11,0,21,False,120454.0,4302105.0,9.13212,
2020-04-08,RS,Bento Gonçalves,city,11,0,20,False,120454.0,4302105.0,9.13212,
2020-04-07,RS,Bento Gonçalves,city,11,0,19,False,120454.0,4302105.0,9.13212,
2020-04-06,RS,Bento Gonçalves,city,9,0,18,False,120454.0,4302105.0,7.47173,
2020-04-05,RS,Bento Gonçalves,city,9,0,17,False,120454.0,4302105.0,7.47173,
2020-04-04,RS,Bento Gonçalves,city,9,0,16,False,120454.0,4302105.0,7.47173,
2020-04-03,RS,Bento Gonçalves,city,9,0,15,False,120454.0,4302105.0,7.47173,
2020-04-02,RS,Bento Gonçalves,city,4,0,14,False,120454.0,4302105.0,3.3207699999999996,
2020-04-01,RS,Bento Gonçalves,city,2,0,13,False,120454.0,4302105.0,1.66038,
2020-03-31,RS,Bento Gonçalves,city,2,0,12,False,120454.0,4302105.0,1.66038,
2020-03-30,RS,Bento Gonçalves,city,2,0,11,False,120454.0,4302105.0,1.66038,
2020-03-29,RS,Bento Gonçalves,city,2,0,10,False,120454.0,4302105.0,1.66038,
2020-03-28,RS,Bento Gonçalves,city,2,0,9,False,120454.0,4302105.0,1.66038,
2020-03-27,RS,Bento Gonçalves,city,2,0,8,False,120454.0,4302105.0,1.66038,
2020-03-26,RS,Bento Gonçalves,city,2,0,7,False,120454.0,4302105.0,1.66038,
2020-03-25,RS,Bento Gonçalves,city,2,0,6,False,120454.0,4302105.0,1.66038,
2020-03-24,RS,Bento Gonçalves,city,2,0,5,False,120454.0,4302105.0,1.66038,
2020-03-23,RS,Bento Gonçalves,city,2,0,4,False,120454.0,4302105.0,1.66038,
2020-03-22,RS,Bento Gonçalves,city,2,0,3,False,120454.0,4302105.0,1.66038,
2020-03-21,RS,Bento Gonçalves,city,2,0,2,False,120454.0,4302105.0,1.66038,
2020-03-20,RS,Bento Gonçalves,city,0,0,1,False,120454.0,4302105.0,,
2020-04-13,RS,Bom Retiro do Sul,city,1,0,5,True,12328.0,4302402.0,8.11162,
2020-04-12,RS,Bom Retiro do Sul,city,1,0,4,False,12328.0,4302402.0,8.11162,
2020-04-11,RS,Bom Retiro do Sul,city,1,0,3,False,12328.0,4302402.0,8.11162,
2020-04-10,RS,Bom Retiro do Sul,city,1,0,2,False,12328.0,4302402.0,8.11162,
2020-04-09,RS,Bom Retiro do Sul,city,1,0,1,False,12328.0,4302402.0,8.11162,
2020-04-13,RS,Cachoeira do Sul,city,2,0,18,True,82201.0,4303004.0,2.43306,
2020-04-12,RS,Cachoeira do Sul,city,2,0,17,False,82201.0,4303004.0,2.43306,
2020-04-11,RS,Cachoeira do Sul,city,2,0,16,False,82201.0,4303004.0,2.43306,
2020-04-10,RS,Cachoeira do Sul,city,2,0,15,False,82201.0,4303004.0,2.43306,
2020-04-09,RS,Cachoeira do Sul,city,2,0,14,False,82201.0,4303004.0,2.43306,
2020-04-08,RS,Cachoeira do Sul,city,2,0,13,False,82201.0,4303004.0,2.43306,
2020-04-07,RS,Cachoeira do Sul,city,2,0,12,False,82201.0,4303004.0,2.43306,
2020-04-06,RS,Cachoeira do Sul,city,2,0,11,False,82201.0,4303004.0,2.43306,
2020-04-05,RS,Cachoeira do Sul,city,2,0,10,False,82201.0,4303004.0,2.43306,
2020-04-04,RS,Cachoeira do Sul,city,1,0,9,False,82201.0,4303004.0,1.21653,
2020-04-03,RS,Cachoeira do Sul,city,1,0,8,False,82201.0,4303004.0,1.21653,
2020-04-02,RS,Cachoeira do Sul,city,1,0,7,False,82201.0,4303004.0,1.21653,
2020-04-01,RS,Cachoeira do Sul,city,1,0,6,False,82201.0,4303004.0,1.21653,
2020-03-31,RS,Cachoeira do Sul,city,1,0,5,False,82201.0,4303004.0,1.21653,
2020-03-30,RS,Cachoeira do Sul,city,1,0,4,False,82201.0,4303004.0,1.21653,
2020-03-29,RS,Cachoeira do Sul,city,1,0,3,False,82201.0,4303004.0,1.21653,
2020-03-28,RS,Cachoeira do Sul,city,1,0,2,False,82201.0,4303004.0,1.21653,
2020-03-27,RS,Cachoeira do Sul,city,1,0,1,False,82201.0,4303004.0,1.21653,
2020-04-13,RS,Cachoeirinha,city,6,0,14,True,130293.0,4303103.0,4.60501,
2020-04-12,RS,Cachoeirinha,city,6,0,13,False,130293.0,4303103.0,4.60501,
2020-04-11,RS,Cachoeirinha,city,6,0,12,False,130293.0,4303103.0,4.60501,
2020-04-10,RS,Cachoeirinha,city,6,0,11,False,130293.0,4303103.0,4.60501,
2020-04-09,RS,Cachoeirinha,city,6,0,10,False,130293.0,4303103.0,4.60501,
2020-04-08,RS,Cachoeirinha,city,4,0,9,False,130293.0,4303103.0,3.07,
2020-04-07,RS,Cachoeirinha,city,4,0,8,False,130293.0,4303103.0,3.07,
2020-04-06,RS,Cachoeirinha,city,4,0,7,False,130293.0,4303103.0,3.07,
2020-04-05,RS,Cachoeirinha,city,2,0,6,False,130293.0,4303103.0,1.535,
2020-04-04,RS,Cachoeirinha,city,2,0,5,False,130293.0,4303103.0,1.535,
2020-04-03,RS,Cachoeirinha,city,2,0,4,False,130293.0,4303103.0,1.535,
2020-04-02,RS,Cachoeirinha,city,2,0,3,False,130293.0,4303103.0,1.535,
2020-04-01,RS,Cachoeirinha,city,1,0,2,False,130293.0,4303103.0,0.7675,
2020-03-31,RS,Cachoeirinha,city,1,0,1,False,130293.0,4303103.0,0.7675,
2020-03-30,RS,Camaquã,city,0,0,7,True,66261.0,4303509.0,,
2020-03-29,RS,Camaquã,city,0,0,6,False,66261.0,4303509.0,,
2020-03-28,RS,Camaquã,city,0,0,5,False,66261.0,4303509.0,,
2020-03-27,RS,Camaquã,city,0,0,4,False,66261.0,4303509.0,,
2020-03-26,RS,Camaquã,city,0,0,3,False,66261.0,4303509.0,,
2020-03-25,RS,Camaquã,city,0,0,2,False,66261.0,4303509.0,,
2020-03-24,RS,Camaquã,city,1,0,1,False,66261.0,4303509.0,1.50918,
2020-04-13,RS,Campo Bom,city,4,0,32,True,66712.0,4303905.0,5.99592,
2020-04-12,RS,Campo Bom,city,4,0,31,False,66712.0,4303905.0,5.99592,
2020-04-11,RS,Campo Bom,city,4,0,30,False,66712.0,4303905.0,5.99592,
2020-04-10,RS,Campo Bom,city,4,0,29,False,66712.0,4303905.0,5.99592,
2020-04-09,RS,Campo Bom,city,4,0,28,False,66712.0,4303905.0,5.99592,
2020-04-08,RS,Campo Bom,city,4,0,27,False,66712.0,4303905.0,5.99592,
2020-04-07,RS,Campo Bom,city,4,0,26,False,66712.0,4303905.0,5.99592,
2020-04-06,RS,Campo Bom,city,4,0,25,False,66712.0,4303905.0,5.99592,
2020-04-05,RS,Campo Bom,city,3,0,24,False,66712.0,4303905.0,4.49694,
2020-04-04,RS,Campo Bom,city,3,0,23,False,66712.0,4303905.0,4.49694,
2020-04-03,RS,Campo Bom,city,3,0,22,False,66712.0,4303905.0,4.49694,
2020-04-02,RS,Campo Bom,city,2,0,21,False,66712.0,4303905.0,2.99796,
2020-04-01,RS,Campo Bom,city,2,0,20,False,66712.0,4303905.0,2.99796,
2020-03-31,RS,Campo Bom,city,2,0,19,False,66712.0,4303905.0,2.99796,
2020-03-30,RS,Campo Bom,city,2,0,18,False,66712.0,4303905.0,2.99796,
2020-03-29,RS,Campo Bom,city,2,0,17,False,66712.0,4303905.0,2.99796,
2020-03-28,RS,Campo Bom,city,2,0,16,False,66712.0,4303905.0,2.99796,
2020-03-27,RS,Campo Bom,city,2,0,15,False,66712.0,4303905.0,2.99796,
2020-03-26,RS,Campo Bom,city,2,0,14,False,66712.0,4303905.0,2.99796,
2020-03-25,RS,Campo Bom,city,2,0,13,False,66712.0,4303905.0,2.99796,
2020-03-24,RS,Campo Bom,city,2,0,12,False,66712.0,4303905.0,2.99796,
2020-03-23,RS,Campo Bom,city,2,0,11,False,66712.0,4303905.0,2.99796,
2020-03-22,RS,Campo Bom,city,2,0,10,False,66712.0,4303905.0,2.99796,
2020-03-21,RS,Campo Bom,city,2,0,9,False,66712.0,4303905.0,2.99796,
2020-03-20,RS,Campo Bom,city,2,0,8,False,66712.0,4303905.0,2.99796,
2020-03-19,RS,Campo Bom,city,2,0,7,False,66712.0,4303905.0,2.99796,
2020-03-18,RS,Campo Bom,city,1,0,6,False,66712.0,4303905.0,1.49898,
2020-03-16,RS,Campo Bom,city,1,0,5,False,66712.0,4303905.0,1.49898,
2020-03-13,RS,Campo Bom,city,1,0,4,False,66712.0,4303905.0,1.49898,
2020-03-12,RS,Campo Bom,city,1,0,3,False,66712.0,4303905.0,1.49898,
2020-03-11,RS,Campo Bom,city,1,0,2,False,66712.0,4303905.0,1.49898,
2020-03-10,RS,Campo Bom,city,1,0,1,False,66712.0,4303905.0,1.49898,
2020-04-13,RS,Canguçu,city,1,0,17,True,56045.0,4304507.0,1.7842799999999999,
2020-04-12,RS,Canguçu,city,1,0,16,False,56045.0,4304507.0,1.7842799999999999,
2020-04-11,RS,Canguçu,city,1,0,15,False,56045.0,4304507.0,1.7842799999999999,
2020-04-10,RS,Canguçu,city,1,0,14,False,56045.0,4304507.0,1.7842799999999999,
2020-04-09,RS,Canguçu,city,1,0,13,False,56045.0,4304507.0,1.7842799999999999,
2020-04-08,RS,Canguçu,city,1,0,12,False,56045.0,4304507.0,1.7842799999999999,
2020-04-07,RS,Canguçu,city,1,0,11,False,56045.0,4304507.0,1.7842799999999999,
2020-04-06,RS,Canguçu,city,1,0,10,False,56045.0,4304507.0,1.7842799999999999,
2020-04-05,RS,Canguçu,city,1,0,9,False,56045.0,4304507.0,1.7842799999999999,
2020-04-04,RS,Canguçu,city,1,0,8,False,56045.0,4304507.0,1.7842799999999999,
2020-04-03,RS,Canguçu,city,1,0,7,False,56045.0,4304507.0,1.7842799999999999,
2020-04-02,RS,Canguçu,city,1,0,6,False,56045.0,4304507.0,1.7842799999999999,
2020-04-01,RS,Canguçu,city,1,0,5,False,56045.0,4304507.0,1.7842799999999999,
2020-03-31,RS,Canguçu,city,1,0,4,False,56045.0,4304507.0,1.7842799999999999,
2020-03-30,RS,Canguçu,city,1,0,3,False,56045.0,4304507.0,1.7842799999999999,
2020-03-29,RS,Canguçu,city,1,0,2,False,56045.0,4304507.0,1.7842799999999999,
2020-03-28,RS,Canguçu,city,1,0,1,False,56045.0,4304507.0,1.7842799999999999,
2020-04-13,RS,Canoas,city,12,1,24,True,346616.0,4304606.0,3.46204,0.0833
2020-04-12,RS,Canoas,city,13,1,23,False,346616.0,4304606.0,3.75055,0.0769
2020-04-11,RS,Canoas,city,13,1,22,False,346616.0,4304606.0,3.75055,0.0769
2020-04-10,RS,Canoas,city,13,1,21,False,346616.0,4304606.0,3.75055,0.0769
2020-04-09,RS,Canoas,city,13,0,20,False,346616.0,4304606.0,3.75055,
2020-04-08,RS,Canoas,city,12,0,19,False,346616.0,4304606.0,3.46204,
2020-04-07,RS,Canoas,city,12,0,18,False,346616.0,4304606.0,3.46204,
2020-04-06,RS,Canoas,city,11,0,17,False,346616.0,4304606.0,3.17354,
2020-04-05,RS,Canoas,city,10,0,16,False,346616.0,4304606.0,2.88504,
2020-04-04,RS,Canoas,city,8,0,15,False,346616.0,4304606.0,2.30803,
2020-04-03,RS,Canoas,city,8,0,14,False,346616.0,4304606.0,2.30803,
2020-04-02,RS,Canoas,city,8,0,13,False,346616.0,4304606.0,2.30803,
2020-04-01,RS,Canoas,city,8,0,12,False,346616.0,4304606.0,2.30803,
2020-03-31,RS,Canoas,city,8,0,11,False,346616.0,4304606.0,2.30803,
2020-03-30,RS,Canoas,city,8,0,10,False,346616.0,4304606.0,2.30803,
2020-03-29,RS,Canoas,city,7,0,9,False,346616.0,4304606.0,2.01953,
2020-03-28,RS,Canoas,city,7,0,8,False,346616.0,4304606.0,2.01953,
2020-03-27,RS,Canoas,city,7,0,7,False,346616.0,4304606.0,2.01953,
2020-03-26,RS,Canoas,city,7,0,6,False,346616.0,4304606.0,2.01953,
2020-03-25,RS,Canoas,city,6,0,5,False,346616.0,4304606.0,1.73102,
2020-03-24,RS,Canoas,city,6,0,4,False,346616.0,4304606.0,1.73102,
2020-03-23,RS,Canoas,city,5,0,3,False,346616.0,4304606.0,1.44252,
2020-03-22,RS,Canoas,city,3,0,2,False,346616.0,4304606.0,0.86551,
2020-03-21,RS,Canoas,city,2,0,1,False,346616.0,4304606.0,0.57701,
2020-04-13,RS,Capão da Canoa,city,6,0,22,True,53049.0,4304630.0,11.3103,
2020-04-12,RS,Capão da Canoa,city,4,0,21,False,53049.0,4304630.0,7.5402,
2020-04-11,RS,Capão da Canoa,city,4,0,20,False,53049.0,4304630.0,7.5402,
2020-04-10,RS,Capão da Canoa,city,4,0,19,False,53049.0,4304630.0,7.5402,
2020-04-09,RS,Capão da Canoa,city,2,0,18,False,53049.0,4304630.0,3.7701,
2020-04-08,RS,Capão da Canoa,city,2,0,17,False,53049.0,4304630.0,3.7701,
2020-04-07,RS,Capão da Canoa,city,2,0,16,False,53049.0,4304630.0,3.7701,
2020-04-06,RS,Capão da Canoa,city,2,0,15,False,53049.0,4304630.0,3.7701,
2020-04-05,RS,Capão da Canoa,city,2,0,14,False,53049.0,4304630.0,3.7701,
2020-04-04,RS,Capão da Canoa,city,2,0,13,False,53049.0,4304630.0,3.7701,
2020-04-03,RS,Capão da Canoa,city,2,0,12,False,53049.0,4304630.0,3.7701,
2020-04-02,RS,Capão da Canoa,city,2,0,11,False,53049.0,4304630.0,3.7701,
2020-04-01,RS,Capão da Canoa,city,2,0,10,False,53049.0,4304630.0,3.7701,
2020-03-31,RS,Capão da Canoa,city,2,0,9,False,53049.0,4304630.0,3.7701,
2020-03-30,RS,Capão da Canoa,city,2,0,8,False,53049.0,4304630.0,3.7701,
2020-03-29,RS,Capão da Canoa,city,2,0,7,False,53049.0,4304630.0,3.7701,
2020-03-28,RS,Capão da Canoa,city,2,0,6,False,53049.0,4304630.0,3.7701,
2020-03-27,RS,Capão da Canoa,city,2,0,5,False,53049.0,4304630.0,3.7701,
2020-03-26,RS,Capão da Canoa,city,2,0,4,False,53049.0,4304630.0,3.7701,
2020-03-25,RS,Capão da Canoa,city,2,0,3,False,53049.0,4304630.0,3.7701,
2020-03-24,RS,Capão da Canoa,city,2,0,2,False,53049.0,4304630.0,3.7701,
2020-03-23,RS,Capão da Canoa,city,1,0,1,False,53049.0,4304630.0,1.88505,
2020-04-13,RS,Capão do Leão,city,1,0,14,True,25354.0,4304663.0,3.94415,
2020-04-12,RS,Capão do Leão,city,1,0,13,False,25354.0,4304663.0,3.94415,
2020-04-11,RS,Capão do Leão,city,1,0,12,False,25354.0,4304663.0,3.94415,
2020-04-10,RS,Capão do Leão,city,1,0,11,False,25354.0,4304663.0,3.94415,
2020-04-09,RS,Capão do Leão,city,1,0,10,False,25354.0,4304663.0,3.94415,
2020-04-08,RS,Capão do Leão,city,1,0,9,False,25354.0,4304663.0,3.94415,
2020-04-07,RS,Capão do Leão,city,1,0,8,False,25354.0,4304663.0,3.94415,
2020-04-06,RS,Capão do Leão,city,1,0,7,False,25354.0,4304663.0,3.94415,
2020-04-05,RS,Capão do Leão,city,1,0,6,False,25354.0,4304663.0,3.94415,
2020-04-04,RS,Capão do Leão,city,1,0,5,False,25354.0,4304663.0,3.94415,
2020-04-03,RS,Capão do Leão,city,1,0,4,False,25354.0,4304663.0,3.94415,
2020-04-02,RS,Capão do Leão,city,1,0,3,False,25354.0,4304663.0,3.94415,
2020-04-01,RS,Capão do Leão,city,1,0,2,False,25354.0,4304663.0,3.94415,
2020-03-31,RS,Capão do Leão,city,1,0,1,False,25354.0,4304663.0,3.94415,
2020-04-13,RS,Carlos Barbosa,city,1,0,24,True,29833.0,4304804.0,3.3519900000000002,
2020-04-12,RS,Carlos Barbosa,city,1,0,23,False,29833.0,4304804.0,3.3519900000000002,
2020-04-11,RS,Carlos Barbosa,city,1,0,22,False,29833.0,4304804.0,3.3519900000000002,
2020-04-10,RS,Carlos Barbosa,city,1,0,21,False,29833.0,4304804.0,3.3519900000000002,
